Date;U.S. Gulf Coast Kerosene-Type Jet Fuel Spot Price FOB in U.S. Dollars per Gallon
2006-12-20T19:00:00-05:00;1.781
2006-12-13T19:00:00-05:00;1.854
2006-12-07T19:00:00-05:00;1.827
2006-12-06T19:00:00-05:00;1.854
2006-12-05T19:00:00-05:00;1.921
2006-11-30T19:00:00-05:00;1.921
2006-11-15T19:00:00-05:00;1.715
2006-11-14T19:00:00-05:00;1.719
2006-11-13T19:00:00-05:00;1.686
2006-10-29T19:00:00-05:00;1.664
2006-10-19T20:00:00-04:00;1.715
2006-10-11T20:00:00-04:00;1.77
2006-10-09T20:00:00-04:00;1.754
2006-10-02T20:00:00-04:00;1.691
2006-10-01T20:00:00-04:00;1.747
2006-09-26T20:00:00-04:00;1.852
2006-09-20T20:00:00-04:00;1.764
2006-09-07T20:00:00-04:00;1.914
2006-09-05T20:00:00-04:00;1.966
2006-08-24T20:00:00-04:00;2.138
2006-08-21T20:00:00-04:00;2.168
2006-08-20T20:00:00-04:00;2.127
2006-08-07T20:00:00-04:00;2.198
2006-07-30T20:00:00-04:00;2.167
2006-07-25T20:00:00-04:00;2.147
2006-07-24T20:00:00-04:00;2.14
2006-07-20T20:00:00-04:00;2.14
2006-07-19T20:00:00-04:00;2.139
2006-07-18T20:00:00-04:00;2.176
2006-06-29T20:00:00-04:00;2.065
2006-06-28T20:00:00-04:00;2.076
2006-06-26T20:00:00-04:00;2.028
2006-06-25T20:00:00-04:00;2.037
2006-06-05T20:00:00-04:00;2.152
2006-06-01T20:00:00-04:00;2.142
2006-05-31T20:00:00-04:00;2.06
2006-05-25T20:00:00-04:00;2.076
2006-05-23T20:00:00-04:00;2.024
2006-05-21T20:00:00-04:00;1.999
2006-05-16T20:00:00-04:00;2.008
2006-05-14T20:00:00-04:00;2.023
2006-05-11T20:00:00-04:00;2.139
2006-05-09T20:00:00-04:00;2.144
2006-05-08T20:00:00-04:00;2.076
2006-05-01T20:00:00-04:00;2.165
2006-04-26T20:00:00-04:00;2.08
2006-04-18T20:00:00-04:00;2.165
2006-04-12T20:00:00-04:00;2.075
2006-04-04T20:00:00-04:00;1.978
2006-03-23T19:00:00-05:00;1.882
2006-03-20T19:00:00-05:00;1.855
2006-03-15T19:00:00-05:00;1.901
2006-03-14T19:00:00-05:00;1.871
2006-03-08T19:00:00-05:00;1.827
2006-03-07T19:00:00-05:00;1.783
2006-02-14T19:00:00-05:00;1.716
2006-02-07T19:00:00-05:00;1.735
2006-02-02T19:00:00-05:00;1.79
2006-01-17T19:00:00-05:00;1.781
2006-01-12T19:00:00-05:00;1.72
2006-01-08T19:00:00-05:00;1.792
2006-01-05T19:00:00-05:00;1.835
2006-01-04T19:00:00-05:00;1.813
2005-12-22T19:00:00-05:00;1.705
2005-12-20T19:00:00-05:00;1.695
2005-12-19T19:00:00-05:00;1.657
2005-12-15T19:00:00-05:00;1.72
2005-12-14T19:00:00-05:00;1.76
2005-12-11T19:00:00-05:00;1.742
2005-12-08T19:00:00-05:00;1.722
2005-11-20T19:00:00-05:00;1.65
2005-11-17T19:00:00-05:00;1.647
2005-11-15T19:00:00-05:00;1.677
2005-11-10T19:00:00-05:00;1.69
2005-11-02T19:00:00-05:00;1.828
2005-10-24T20:00:00-04:00;1.956
2005-10-10T20:00:00-04:00;2.777
2005-10-09T20:00:00-04:00;2.782
2005-09-28T20:00:00-04:00;3.025
2005-09-13T20:00:00-04:00;2.004
2005-09-05T20:00:00-04:00;2.153
2005-08-18T20:00:00-04:00;1.868
2005-08-09T20:00:00-04:00;1.856
2005-08-04T20:00:00-04:00;1.723
2005-07-26T20:00:00-04:00;1.637
2005-07-24T20:00:00-04:00;1.641
2005-07-17T20:00:00-04:00;1.608
2005-07-13T20:00:00-04:00;1.634
2005-07-11T20:00:00-04:00;1.719
2005-07-10T20:00:00-04:00;1.663
2005-06-20T20:00:00-04:00;1.654
2005-06-16T20:00:00-04:00;1.691
2005-06-15T20:00:00-04:00;1.659
2005-06-07T20:00:00-04:00;1.593
2005-06-01T20:00:00-04:00;1.614
2005-05-09T20:00:00-04:00;1.531
2005-05-08T20:00:00-04:00;1.501
2005-05-03T20:00:00-04:00;1.532
2005-05-01T20:00:00-04:00;1.515
2005-04-28T20:00:00-04:00;1.469
2005-04-19T20:00:00-04:00;1.557
2005-04-14T20:00:00-04:00;1.536
2005-04-03T20:00:00-04:00;1.696
2005-03-22T19:00:00-05:00;1.608
2005-03-21T19:00:00-05:00;1.594
2005-03-20T19:00:00-05:00;1.626
2005-03-17T19:00:00-05:00;1.617
2005-03-16T19:00:00-05:00;1.598
2005-03-02T19:00:00-05:00;1.487
2005-02-28T19:00:00-05:00;1.488
2005-02-10T19:00:00-05:00;1.303
2005-02-09T19:00:00-05:00;1.308
2005-02-06T19:00:00-05:00;1.205
2005-01-27T19:00:00-05:00;1.33
2005-01-24T19:00:00-05:00;1.443
2005-01-20T19:00:00-05:00;1.412
2005-01-06T19:00:00-05:00;1.292
2005-01-04T19:00:00-05:00;1.211
2004-12-27T19:00:00-05:00;1.161
2004-12-21T19:00:00-05:00;1.272
2004-12-02T19:00:00-05:00;1.149
2004-11-29T19:00:00-05:00;1.32
2004-11-17T19:00:00-05:00;1.372
2004-11-03T19:00:00-05:00;1.319
2004-10-27T20:00:00-04:00;1.409
2004-10-24T20:00:00-04:00;1.551
2004-10-13T20:00:00-04:00;1.603
2004-10-12T20:00:00-04:00;1.558
2004-10-10T20:00:00-04:00;1.507
2004-10-07T20:00:00-04:00;1.496
2004-09-27T20:00:00-04:00;1.504
2004-09-16T20:00:00-04:00;1.386
2004-09-14T20:00:00-04:00;1.343
2004-09-06T20:00:00-04:00;1.255
2004-09-02T20:00:00-04:00;1.257
2004-08-31T20:00:00-04:00;1.252
2020-06-25T20:00:00-04:00;0.971
2020-06-10T20:00:00-04:00;0.921
2020-06-09T20:00:00-04:00;0.981
2020-05-21T20:00:00-04:00;0.813
2020-05-10T20:00:00-04:00;0.555
2020-05-07T20:00:00-04:00;0.579
2020-04-29T20:00:00-04:00;0.517
2020-04-14T20:00:00-04:00;0.625
2020-04-09T20:00:00-04:00;0.69
2020-03-29T20:00:00-04:00;0.725
2020-03-23T20:00:00-04:00;0.687
2020-03-18T20:00:00-04:00;0.777
2020-03-17T20:00:00-04:00;0.724
2020-03-12T20:00:00-04:00;0.977
2020-03-11T20:00:00-04:00;0.945
2020-03-03T19:00:00-05:00;1.438
2020-02-20T19:00:00-05:00;1.582
2020-02-11T19:00:00-05:00;1.56
2020-02-06T19:00:00-05:00;1.522
2020-01-28T19:00:00-05:00;1.62
2020-01-21T19:00:00-05:00;1.711
2019-12-31T19:00:00-05:00;1.942
2019-12-12T19:00:00-05:00;1.865
2019-11-25T19:00:00-05:00;1.858
2019-11-20T19:00:00-05:00;1.828
2019-11-07T19:00:00-05:00;1.827
2019-11-04T19:00:00-05:00;1.866
2019-11-03T19:00:00-05:00;1.829
2019-10-29T20:00:00-04:00;1.829
2019-10-22T20:00:00-04:00;1.9
2019-10-13T20:00:00-04:00;1.837
2019-09-26T20:00:00-04:00;1.903
2019-09-24T20:00:00-04:00;1.902
2019-09-09T20:00:00-04:00;1.861
2019-09-05T20:00:00-04:00;1.83
2019-08-22T20:00:00-04:00;1.787
2019-08-04T20:00:00-04:00;1.817
2019-07-23T20:00:00-04:00;1.905
2019-07-22T20:00:00-04:00;1.921
2019-07-17T20:00:00-04:00;1.877
2019-07-08T20:00:00-04:00;1.89
2019-06-09T20:00:00-04:00;1.783
2019-06-06T20:00:00-04:00;1.799
2019-05-28T20:00:00-04:00;1.922
2019-05-06T20:00:00-04:00;1.955
2019-04-24T20:00:00-04:00;2.022
2019-04-23T20:00:00-04:00;2.016
2019-04-18T20:00:00-04:00;1.986
2019-04-14T20:00:00-04:00;1.969
2019-04-01T20:00:00-04:00;1.932
2019-03-06T19:00:00-05:00;1.898
2019-03-05T19:00:00-05:00;1.906
2019-02-19T19:00:00-05:00;1.954
2019-02-07T19:00:00-05:00;1.863
2019-02-05T19:00:00-05:00;1.872
2019-01-31T19:00:00-05:00;1.865
2019-01-28T19:00:00-05:00;1.851
2019-01-24T19:00:00-05:00;1.836
2019-01-22T19:00:00-05:00;1.821
2019-01-20T19:00:00-05:00;1.806
2018-12-27T19:00:00-05:00;1.564
2018-12-25T19:00:00-05:00;1.64
2018-12-19T19:00:00-05:00;1.65
2018-12-16T19:00:00-05:00;1.701
2018-12-09T19:00:00-05:00;1.742
2018-11-20T19:00:00-05:00;1.86
2018-11-06T19:00:00-05:00;2.147
2018-10-31T20:00:00-04:00;2.114
2018-10-24T20:00:00-04:00;2.193
2018-10-21T20:00:00-04:00;2.247
2018-09-23T20:00:00-04:00;2.217
2018-09-20T20:00:00-04:00;2.15
2018-09-19T20:00:00-04:00;2.157
2018-09-18T20:00:00-04:00;2.174
2018-09-16T20:00:00-04:00;2.13
2018-09-13T20:00:00-04:00;2.16
2018-08-27T20:00:00-04:00;2.18
2018-08-19T20:00:00-04:00;2.077
2018-08-16T20:00:00-04:00;2.064
2018-08-13T20:00:00-04:00;2.091
2018-08-09T20:00:00-04:00;2.097
2018-08-07T20:00:00-04:00;2.079
2018-07-29T20:00:00-04:00;2.131
2018-07-22T20:00:00-04:00;2.08
2018-07-19T20:00:00-04:00;2.063
2018-07-16T20:00:00-04:00;2.024
2018-07-05T20:00:00-04:00;2.125
2018-06-20T20:00:00-04:00;2.019
2018-06-17T20:00:00-04:00;2.075
2018-06-12T20:00:00-04:00;2.134
2018-05-20T20:00:00-04:00;2.207
2018-05-16T20:00:00-04:00;2.219
2018-05-15T20:00:00-04:00;2.206
2018-05-03T20:00:00-04:00;2.103
2018-04-29T20:00:00-04:00;2.099
2018-04-18T20:00:00-04:00;2.053
2018-04-15T20:00:00-04:00;2.013
2018-04-01T20:00:00-04:00;1.916
2018-03-07T19:00:00-05:00;1.781
2018-03-04T19:00:00-05:00;1.821
2018-02-21T19:00:00-05:00;1.861
2018-02-13T19:00:00-05:00;1.792
2018-02-12T19:00:00-05:00;1.74
2018-02-11T19:00:00-05:00;1.745
2018-02-08T19:00:00-05:00;1.765
2018-02-04T19:00:00-05:00;1.914
2018-01-29T19:00:00-05:00;1.968
2017-12-25T19:00:00-05:00;1.905
2017-12-18T19:00:00-05:00;1.825
2017-12-12T19:00:00-05:00;1.794
2017-12-10T19:00:00-05:00;1.838
2017-11-29T19:00:00-05:00;1.752
2017-11-22T19:00:00-05:00;1.772
2017-11-21T19:00:00-05:00;1.772
2017-11-20T19:00:00-05:00;1.775
2017-11-14T19:00:00-05:00;1.72
2017-11-13T19:00:00-05:00;1.74
2017-11-06T19:00:00-05:00;1.769
2017-10-23T20:00:00-04:00;1.665
2017-10-22T20:00:00-04:00;1.652
2017-10-16T20:00:00-04:00;1.655
2017-10-01T20:00:00-04:00;1.647
2017-09-26T20:00:00-04:00;1.701
2017-09-24T20:00:00-04:00;1.739
2017-09-21T20:00:00-04:00;1.732
2017-09-20T20:00:00-04:00;1.742
2017-09-14T20:00:00-04:00;1.728
2017-09-12T20:00:00-04:00;1.798
2017-08-30T20:00:00-04:00;1.92
2017-08-24T20:00:00-04:00;1.559
2017-08-22T20:00:00-04:00;1.567
2017-07-31T20:00:00-04:00;1.544
2017-07-16T20:00:00-04:00;1.377
2017-07-11T20:00:00-04:00;1.351
2017-07-06T20:00:00-04:00;1.328
2017-06-19T20:00:00-04:00;1.268
2017-06-13T20:00:00-04:00;1.275
2017-06-01T20:00:00-04:00;1.356
2017-05-29T20:00:00-04:00;1.44
2017-05-14T20:00:00-04:00;1.398
2017-05-11T20:00:00-04:00;1.386
2017-05-02T20:00:00-04:00;1.372
2017-04-17T20:00:00-04:00;1.539
2017-04-11T20:00:00-04:00;1.563
2017-04-04T20:00:00-04:00;1.511
2017-03-27T20:00:00-04:00;1.433
2017-03-23T20:00:00-04:00;1.416
2017-03-08T19:00:00-05:00;1.458
2017-03-07T19:00:00-05:00;1.48
2017-03-02T19:00:00-05:00;1.499
2017-02-27T19:00:00-05:00;1.555
2017-02-22T19:00:00-05:00;1.587
2017-02-12T19:00:00-05:00;1.551
2017-02-07T19:00:00-05:00;1.504
2017-01-23T19:00:00-05:00;1.522
2017-01-18T19:00:00-05:00;1.486
2017-01-17T19:00:00-05:00;1.484
2017-01-16T19:00:00-05:00;1.514
2016-12-29T19:00:00-05:00;1.552
2016-12-27T19:00:00-05:00;1.534
2016-12-26T19:00:00-05:00;1.543
2016-12-20T19:00:00-05:00;1.468
2016-12-19T19:00:00-05:00;1.508
2016-12-04T19:00:00-05:00;1.488
2016-11-16T19:00:00-05:00;1.321
2016-11-07T19:00:00-05:00;1.325
2016-11-02T20:00:00-04:00;1.346
2016-10-25T20:00:00-04:00;1.441
2016-10-23T20:00:00-04:00;1.469
2016-10-20T20:00:00-04:00;1.466
2016-10-10T20:00:00-04:00;1.479
2016-10-09T20:00:00-04:00;1.465
2016-09-28T20:00:00-04:00;1.397
2016-09-20T20:00:00-04:00;1.32
2016-09-18T20:00:00-04:00;1.284
2016-09-14T20:00:00-04:00;1.306
2016-09-04T20:00:00-04:00;1.278
2016-08-31T20:00:00-04:00;1.274
2016-08-29T20:00:00-04:00;1.384
2016-08-24T20:00:00-04:00;1.424
2016-08-22T20:00:00-04:00;1.37
2016-08-15T20:00:00-04:00;1.333
2016-07-10T20:00:00-04:00;1.303
2016-07-04T20:00:00-04:00;1.358
2016-06-29T20:00:00-04:00;1.396
2016-06-22T20:00:00-04:00;1.407
2016-06-20T20:00:00-04:00;1.395
2016-06-19T20:00:00-04:00;1.4
2016-06-08T20:00:00-04:00;1.424
2016-06-06T20:00:00-04:00;1.418
2016-05-19T20:00:00-04:00;1.378
2016-05-18T20:00:00-04:00;1.358
2016-05-17T20:00:00-04:00;1.362
2016-05-16T20:00:00-04:00;1.357
2016-05-12T20:00:00-04:00;1.29
2016-04-28T20:00:00-04:00;1.377
2016-04-25T20:00:00-04:00;1.207
2016-04-19T20:00:00-04:00;1.217
2016-04-04T20:00:00-04:00;0.951
2016-04-03T20:00:00-04:00;0.967
2016-03-28T20:00:00-04:00;1.012
2016-03-27T20:00:00-04:00;1.061
2016-03-20T20:00:00-04:00;1.101
2016-03-15T20:00:00-04:00;1.105
2016-03-14T20:00:00-04:00;1.054
2016-03-10T19:00:00-05:00;1.089
2016-03-09T19:00:00-05:00;1.09
2016-03-07T19:00:00-05:00;1.072
2016-02-24T19:00:00-05:00;0.943
2016-02-17T19:00:00-05:00;1.001
2016-02-07T19:00:00-05:00;1.018
2016-01-28T19:00:00-05:00;1.013
2016-01-20T19:00:00-05:00;0.835
2016-01-04T19:00:00-05:00;1.035
2016-01-03T19:00:00-05:00;1.039
2015-12-31T19:00:00-05:00;1.026
2015-12-29T19:00:00-05:00;1.019
2015-12-28T19:00:00-05:00;1.052
2015-12-17T19:00:00-05:00;1.023
2015-12-07T19:00:00-05:00;1.179
2015-11-18T19:00:00-05:00;1.273
2015-11-12T19:00:00-05:00;1.279
2015-11-10T19:00:00-05:00;1.342
2015-11-09T19:00:00-05:00;1.382
2015-11-01T19:00:00-05:00;1.412
2015-10-27T20:00:00-04:00;1.407
2015-10-26T20:00:00-04:00;1.345
2015-10-04T20:00:00-04:00;1.437
2015-10-01T20:00:00-04:00;1.407
2015-09-23T20:00:00-04:00;1.415
2015-09-16T20:00:00-04:00;1.377
2015-09-03T20:00:00-04:00;1.43
2015-08-30T20:00:00-04:00;1.502
2015-08-25T20:00:00-04:00;1.247
2015-08-19T20:00:00-04:00;1.352
2015-08-16T20:00:00-04:00;1.416
2015-08-11T20:00:00-04:00;1.456
2015-07-28T20:00:00-04:00;1.486
2015-07-21T20:00:00-04:00;1.53
2015-07-12T20:00:00-04:00;1.566
2015-07-09T20:00:00-04:00;1.568
2015-06-28T20:00:00-04:00;1.678
2015-06-10T20:00:00-04:00;1.767
2015-05-28T20:00:00-04:00;1.842
2015-05-19T20:00:00-04:00;1.805
2015-05-13T20:00:00-04:00;1.896
2015-05-06T20:00:00-04:00;1.865
2015-04-29T20:00:00-04:00;1.835
2015-04-28T20:00:00-04:00;1.796
2015-04-20T20:00:00-04:00;1.719
2015-04-15T20:00:00-04:00;1.777
2015-04-13T20:00:00-04:00;1.679
2015-04-09T20:00:00-04:00;1.639
2015-04-06T20:00:00-04:00;1.639
2015-04-01T20:00:00-04:00;1.544
2015-03-25T20:00:00-04:00;1.623
2015-03-22T20:00:00-04:00;1.566
2015-03-18T20:00:00-04:00;1.563
2015-03-17T20:00:00-04:00;1.629
2015-03-16T20:00:00-04:00;1.536
2015-02-17T19:00:00-05:00;1.787
2015-01-26T19:00:00-05:00;1.504
2015-01-15T19:00:00-05:00;1.507
2015-01-13T19:00:00-05:00;1.475
2015-01-12T19:00:00-05:00;1.404
2015-01-01T19:00:00-05:00;1.559
2014-12-30T19:00:00-05:00;1.666
2014-12-23T19:00:00-05:00;1.634
2014-12-07T19:00:00-05:00;1.942
2014-12-01T19:00:00-05:00;2.027
2014-11-19T19:00:00-05:00;2.275
2014-11-11T19:00:00-05:00;2.314
2014-11-10T19:00:00-05:00;2.357
2014-10-30T20:00:00-04:00;2.424
2014-10-29T20:00:00-04:00;2.409
2014-10-23T20:00:00-04:00;2.38
2014-10-19T20:00:00-04:00;2.413
2014-10-02T20:00:00-04:00;2.57
2014-09-15T20:00:00-04:00;2.719
2014-09-03T20:00:00-04:00;2.855
2014-09-02T20:00:00-04:00;2.882
2014-08-12T20:00:00-04:00;2.878
2014-08-10T20:00:00-04:00;2.861
2014-08-07T20:00:00-04:00;2.851
2014-07-21T20:00:00-04:00;2.809
2014-07-17T20:00:00-04:00;2.785
2014-07-08T20:00:00-04:00;2.779
2014-06-25T20:00:00-04:00;2.939
2014-06-16T20:00:00-04:00;2.934
2014-05-22T20:00:00-04:00;2.896
2014-05-12T20:00:00-04:00;2.893
2014-05-11T20:00:00-04:00;2.86
2014-05-04T20:00:00-04:00;2.843
2014-04-30T20:00:00-04:00;2.854
2014-04-23T20:00:00-04:00;2.941
2014-04-15T20:00:00-04:00;2.949
2014-04-06T20:00:00-04:00;2.826
2014-04-02T20:00:00-04:00;2.845
2014-03-26T20:00:00-04:00;2.867
2014-03-25T20:00:00-04:00;2.834
2014-03-19T20:00:00-04:00;2.834
2014-03-12T20:00:00-04:00;2.868
2014-03-05T19:00:00-05:00;2.979
2014-03-02T19:00:00-05:00;3.04
2014-02-11T19:00:00-05:00;2.963
2014-02-10T19:00:00-05:00;2.958
2014-02-09T19:00:00-05:00;2.911
2014-02-05T19:00:00-05:00;2.869
2014-01-22T19:00:00-05:00;3.001
2014-01-20T19:00:00-05:00;2.919
2014-01-12T19:00:00-05:00;2.887
2014-01-06T19:00:00-05:00;2.92
2014-01-01T19:00:00-05:00;2.935
2013-12-18T19:00:00-05:00;2.955
2013-12-11T19:00:00-05:00;2.893
2013-12-09T19:00:00-05:00;2.927
2013-12-08T19:00:00-05:00;2.913
2013-12-01T19:00:00-05:00;2.956
2013-11-21T19:00:00-05:00;2.939
2013-11-19T19:00:00-05:00;2.842
2013-11-13T19:00:00-05:00;2.815
2013-11-11T19:00:00-05:00;2.746
2013-10-01T20:00:00-04:00;2.878
2013-09-22T20:00:00-04:00;2.846
2013-09-11T20:00:00-04:00;3.017
2013-08-29T20:00:00-04:00;3.08
2013-08-28T20:00:00-04:00;3.112
2013-08-22T20:00:00-04:00;3.052
2013-08-15T20:00:00-04:00;3.024
2013-08-14T20:00:00-04:00;3.005
2013-08-08T20:00:00-04:00;2.937
2013-08-04T20:00:00-04:00;2.954
2013-07-31T20:00:00-04:00;2.983
2013-07-24T20:00:00-04:00;2.878
2013-07-23T20:00:00-04:00;2.899
2013-07-02T20:00:00-04:00;2.833
2013-06-24T20:00:00-04:00;2.73
2013-06-23T20:00:00-04:00;2.729
2013-06-11T20:00:00-04:00;2.781
2013-06-03T20:00:00-04:00;2.761
2013-05-23T20:00:00-04:00;2.713
2013-05-21T20:00:00-04:00;2.709
2013-05-19T20:00:00-04:00;2.81
2013-04-25T20:00:00-04:00;2.758
2013-04-22T20:00:00-04:00;2.683
2013-04-16T20:00:00-04:00;2.636
2013-04-11T20:00:00-04:00;2.797
2013-04-03T20:00:00-04:00;2.933
2013-04-02T20:00:00-04:00;2.975
2013-03-31T20:00:00-04:00;3.002
2013-03-21T20:00:00-04:00;2.883
2013-03-12T20:00:00-04:00;2.975
2013-03-05T19:00:00-05:00;3.019
2013-02-27T19:00:00-05:00;3.049
2013-02-19T19:00:00-05:00;3.2
2013-02-14T19:00:00-05:00;3.266
2013-02-04T19:00:00-05:00;3.238
2013-01-31T19:00:00-05:00;3.238
2013-01-29T19:00:00-05:00;3.184
2013-01-28T19:00:00-05:00;3.179
2013-01-27T19:00:00-05:00;3.106
2013-01-17T19:00:00-05:00;3.087
2013-01-08T19:00:00-05:00;3.083
2013-01-07T19:00:00-05:00;3.088
2013-01-06T19:00:00-05:00;3.033
2013-01-02T19:00:00-05:00;2.994
2012-12-25T19:00:00-05:00;3.034
2012-12-18T19:00:00-05:00;2.929
2012-12-17T19:00:00-05:00;2.9
2012-12-02T19:00:00-05:00;3.0
2012-11-29T19:00:00-05:00;3.015
2012-11-08T19:00:00-05:00;2.942
2012-10-18T20:00:00-04:00;3.096
2012-10-10T20:00:00-04:00;3.25
2012-10-08T20:00:00-04:00;3.208
2012-10-03T20:00:00-04:00;3.199
2012-10-01T20:00:00-04:00;3.138
2012-09-26T20:00:00-04:00;3.168
2012-09-24T20:00:00-04:00;3.135
2012-09-04T20:00:00-04:00;3.21
2012-08-23T20:00:00-04:00;3.205
1996-08-29T20:00:00-04:00;0.644
1996-08-26T20:00:00-04:00;0.625
1996-08-25T20:00:00-04:00;0.624
1996-08-19T20:00:00-04:00;0.633
1996-07-17T20:00:00-04:00;0.564
1996-07-01T20:00:00-04:00;0.541
1996-06-26T20:00:00-04:00;0.538
1996-06-24T20:00:00-04:00;0.506
1996-06-23T20:00:00-04:00;0.512
1996-06-10T20:00:00-04:00;0.507
1996-06-05T20:00:00-04:00;0.512
1996-05-29T20:00:00-04:00;0.521
1996-05-15T20:00:00-04:00;0.544
1996-05-14T20:00:00-04:00;0.564
1996-05-12T20:00:00-04:00;0.581
1996-05-08T20:00:00-04:00;0.572
1996-05-07T20:00:00-04:00;0.604
1996-05-05T20:00:00-04:00;0.597
1996-05-02T20:00:00-04:00;0.574
1996-04-29T20:00:00-04:00;0.575
1996-04-25T20:00:00-04:00;0.598
1996-04-21T20:00:00-04:00;0.559
1996-04-15T20:00:00-04:00;0.608
1996-04-11T20:00:00-04:00;0.653
1996-04-03T19:00:00-05:00;0.643
1996-04-02T19:00:00-05:00;0.63
1996-03-31T19:00:00-05:00;0.609
1996-03-27T19:00:00-05:00;0.59
1996-03-25T19:00:00-05:00;0.664
1996-03-21T19:00:00-05:00;0.634
1996-03-18T19:00:00-05:00;0.645
1996-03-07T19:00:00-05:00;0.543
1996-03-05T19:00:00-05:00;0.542
1996-03-03T19:00:00-05:00;0.518
1996-02-28T19:00:00-05:00;0.618
1996-02-19T19:00:00-05:00;0.535
1996-02-06T19:00:00-05:00;0.521
1996-02-01T19:00:00-05:00;0.534
1996-01-31T19:00:00-05:00;0.527
1996-01-14T19:00:00-05:00;0.531
1996-01-03T19:00:00-05:00;0.577
1996-01-01T19:00:00-05:00;0.586
1995-12-20T19:00:00-05:00;0.549
1995-12-17T19:00:00-05:00;0.549
1995-12-13T19:00:00-05:00;0.546
1995-12-10T19:00:00-05:00;0.559
1995-12-06T19:00:00-05:00;0.555
1995-12-04T19:00:00-05:00;0.53
1995-11-30T19:00:00-05:00;0.523
1995-11-19T19:00:00-05:00;0.529
1995-11-15T19:00:00-05:00;0.525
1995-11-13T19:00:00-05:00;0.516
1995-11-09T19:00:00-05:00;0.515
1995-11-01T19:00:00-05:00;0.534
1995-10-29T19:00:00-05:00;0.521
1995-10-25T20:00:00-04:00;0.518
1995-10-18T20:00:00-04:00;0.493
1995-10-15T20:00:00-04:00;0.497
1995-10-12T20:00:00-04:00;0.498
1995-10-11T20:00:00-04:00;0.496
1995-10-10T20:00:00-04:00;0.499
1995-10-03T20:00:00-04:00;0.497
1995-09-17T20:00:00-04:00;0.524
1995-09-13T20:00:00-04:00;0.522
1995-09-12T20:00:00-04:00;0.518
1995-08-28T20:00:00-04:00;0.503
1995-08-14T20:00:00-04:00;0.487
1995-08-13T20:00:00-04:00;0.485
1995-08-10T20:00:00-04:00;0.492
1995-07-31T20:00:00-04:00;0.483
1995-07-24T20:00:00-04:00;0.47
1995-07-13T20:00:00-04:00;0.466
1995-07-12T20:00:00-04:00;0.462
1995-07-09T20:00:00-04:00;0.465
1995-07-04T20:00:00-04:00;0.462
1995-06-21T20:00:00-04:00;0.463
1995-06-13T20:00:00-04:00;0.486
1995-06-11T20:00:00-04:00;0.481
1995-06-07T20:00:00-04:00;0.483
1995-05-11T20:00:00-04:00;0.504
1995-05-01T20:00:00-04:00;0.514
1995-04-23T20:00:00-04:00;0.506
1995-04-20T20:00:00-04:00;0.508
1995-04-11T20:00:00-04:00;0.503
1995-04-09T20:00:00-04:00;0.498
1995-03-30T19:00:00-05:00;0.472
1995-03-26T19:00:00-05:00;0.464
1995-03-22T19:00:00-05:00;0.456
1995-03-19T19:00:00-05:00;0.449
1995-03-12T19:00:00-05:00;0.437
1995-03-08T19:00:00-05:00;0.428
1995-02-22T19:00:00-05:00;0.461
1995-02-16T19:00:00-05:00;0.465
1995-02-05T19:00:00-05:00;0.487
1995-01-31T19:00:00-05:00;0.472
1995-01-18T19:00:00-05:00;0.473
1995-01-16T19:00:00-05:00;0.483
1995-01-12T19:00:00-05:00;0.45
1995-01-02T19:00:00-05:00;0.496
1994-12-07T19:00:00-05:00;0.495
1994-11-29T19:00:00-05:00;0.501
1994-11-21T19:00:00-05:00;0.506
1994-11-17T19:00:00-05:00;0.495
1994-11-15T19:00:00-05:00;0.496
1994-11-14T19:00:00-05:00;0.507
1994-11-13T19:00:00-05:00;0.505
1994-11-10T19:00:00-05:00;0.522
1994-11-03T19:00:00-05:00;0.523
1994-10-31T19:00:00-05:00;0.532
1994-10-27T20:00:00-04:00;0.521
1994-10-09T20:00:00-04:00;0.507
1994-10-06T20:00:00-04:00;0.514
1994-10-04T20:00:00-04:00;0.505
1994-10-02T20:00:00-04:00;0.505
1994-09-22T20:00:00-04:00;0.492
1994-09-15T20:00:00-04:00;0.469
1994-09-08T20:00:00-04:00;0.497
2016-06-02T20:00:00-04:00;1.362
1994-08-23T20:00:00-04:00;0.484
1994-08-21T20:00:00-04:00;0.47
1994-08-17T20:00:00-04:00;0.483
1994-08-16T20:00:00-04:00;0.499
1994-08-14T20:00:00-04:00;0.49
1994-08-08T20:00:00-04:00;0.502
1994-08-03T20:00:00-04:00;0.525
1994-07-25T20:00:00-04:00;0.516
1994-07-13T20:00:00-04:00;0.513
1994-07-12T20:00:00-04:00;0.511
1994-07-04T20:00:00-04:00;0.51
1994-06-22T20:00:00-04:00;0.512
1994-06-16T20:00:00-04:00;0.526
1994-06-13T20:00:00-04:00;0.485
1994-06-09T20:00:00-04:00;0.469
1994-06-07T20:00:00-04:00;0.459
1994-06-02T20:00:00-04:00;0.477
1994-06-01T20:00:00-04:00;0.479
1994-05-19T20:00:00-04:00;0.478
1994-05-18T20:00:00-04:00;0.473
1994-05-10T20:00:00-04:00;0.475
1994-05-09T20:00:00-04:00;0.47
1994-05-03T20:00:00-04:00;0.456
1994-05-01T20:00:00-04:00;0.468
1994-04-27T20:00:00-04:00;0.464
1994-04-21T20:00:00-04:00;0.479
1994-04-20T20:00:00-04:00;0.472
1994-04-14T20:00:00-04:00;0.48
1994-04-07T20:00:00-04:00;0.457
